record,beat_index,method,sampling_frequency,target_onset,target_fiducial,target_offset,predicted_onset,predicted_offset,success,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms
sel123,29,hcrd_raw,250.0,159344,159358,159366,159348,159369,1,16.0,12.0,-4.0,14.0
sel123,29,derivative_threshold,250.0,159344,159358,159366,159346,159363,1,8.0,-12.0,-20.0,10.0
sel123,29,official_pu0,250.0,159344,159358,159366,159344,159368,1,0.0,8.0,8.0,4.0
sel123,29,official_pu1,250.0,159344,159358,159366,159342,159369,1,-8.0,12.0,20.0,10.0
sel41,0,hcrd_quadratic,250.0,150268,150281,150295,150265,150298,1,-12.0,12.0,24.0,12.0
sel41,0,hcrd_gaussian,250.0,150268,150281,150295,150265,150298,1,-12.0,12.0,24.0,12.0
sel41,0,hcrd_raw,250.0,150268,150281,150295,150277,150283,1,36.0,-48.0,-84.0,42.0
sel41,0,derivative_threshold,250.0,150268,150281,150295,150267,150296,1,-4.0,4.0,8.0,4.0
sel41,0,official_pu0,250.0,150268,150281,150295,150268,150292,1,0.0,-12.0,-12.0,6.0
sel41,0,official_pu1,250.0,150268,150281,150295,150264,150292,1,-16.0,-12.0,4.0,14.0
sel41,1,hcrd_quadratic,250.0,150429,150447,150460,150431,150463,1,8.0,12.0,4.0,10.0
sel41,1,hcrd_gaussian,250.0,150429,150447,150460,150432,150463,1,12.0,12.0,0.0,12.0
sel41,1,hcrd_raw,250.0,150429,150447,150460,150442,150456,1,52.0,-16.0,-68.0,34.0
sel41,1,derivative_threshold,250.0,150429,150447,150460,,,0,nan,nan,nan,160.0
sel41,1,official_pu0,250.0,150429,150447,150460,150421,150459,1,-32.0,-4.0,28.0,18.0
sel41,1,official_pu1,250.0,150429,150447,150460,150430,150458,1,4.0,-8.0,-12.0,6.0
sel41,2,hcrd_quadratic,250.0,150599,150615,150627,150599,150630,1,0.0,12.0,12.0,6.0
sel41,2,hcrd_gaussian,250.0,150599,150615,150627,150600,150631,1,4.0,16.0,12.0,10.0
sel41,2,hcrd_raw,250.0,150599,150615,150627,150610,150617,1,44.0,-40.0,-84.0,42.0
sel41,2,derivative_threshold,250.0,150599,150615,150627,150601,150629,1,8.0,8.0,0.0,8.0
sel41,2,official_pu0,250.0,150599,150615,150627,150598,150625,1,-4.0,-8.0,-4.0,6.0
sel41,2,official_pu1,250.0,150599,150615,150627,150598,150626,1,-4.0,-4.0,0.0,4.0
sel41,3,hcrd_quadratic,250.0,150767,150781,150794,150765,150798,1,-8.0,16.0,24.0,12.0
sel41,3,hcrd_gaussian,250.0,150767,150781,150794,150766,150799,1,-4.0,20.0,24.0,12.0
sel41,3,hcrd_raw,250.0,150767,150781,150794,150777,150795,1,40.0,4.0,-36.0,22.0
sel41,3,derivative_threshold,250.0,150767,150781,150794,150767,150806,1,0.0,48.0,48.0,24.0
sel41,3,official_pu0,250.0,150767,150781,150794,150768,150791,1,4.0,-12.0,-16.0,8.0
sel41,3,official_pu1,250.0,150767,150781,150794,150768,150791,1,4.0,-12.0,-16.0,8.0
sel41,4,hcrd_quadratic,250.0,150935,150948,150957,150931,150961,1,-16.0,16.0,32.0,16.0
sel41,4,hcrd_gaussian,250.0,150935,150948,150957,150930,150961,1,-20.0,16.0,36.0,18.0
sel41,4,hcrd_raw,250.0,150935,150948,150957,150942,150960,1,28.0,12.0,-16.0,20.0
sel41,4,derivative_threshold,250.0,150935,150948,150957,150933,150967,1,-8.0,40.0,48.0,24.0
sel41,4,official_pu0,250.0,150935,150948,150957,150934,150956,1,-4.0,-4.0,0.0,4.0
sel41,4,official_pu1,250.0,150935,150948,150957,150929,150957,1,-24.0,0.0,24.0,12.0
sel41,5,hcrd_quadratic,250.0,151098,151113,151124,151097,151129,1,-4.0,20.0,24.0,12.0
sel41,5,hcrd_gaussian,250.0,151098,151113,151124,151098,151129,1,0.0,20.0,20.0,10.0
sel41,5,hcrd_raw,250.0,151098,151113,151124,151108,151129,1,40.0,20.0,-20.0,30.0
sel41,5,derivative_threshold,250.0,151098,151113,151124,151096,151134,1,-8.0,40.0,48.0,24.0
sel41,5,official_pu0,250.0,151098,151113,151124,151094,151126,1,-16.0,8.0,24.0,12.0
sel41,5,official_pu1,250.0,151098,151113,151124,151095,151126,1,-12.0,8.0,20.0,10.0
sel41,6,hcrd_quadratic,250.0,151267,151282,151294,151265,151296,1,-8.0,8.0,16.0,8.0
sel41,6,hcrd_gaussian,250.0,151267,151282,151294,151265,151297,1,-8.0,12.0,20.0,10.0
sel41,6,hcrd_raw,250.0,151267,151282,151294,151277,151297,1,40.0,12.0,-28.0,26.0
sel41,6,derivative_threshold,250.0,151267,151282,151294,151267,151305,1,0.0,44.0,44.0,22.0
sel41,6,official_pu0,250.0,151267,151282,151294,151267,151290,1,0.0,-16.0,-16.0,8.0
sel41,6,official_pu1,250.0,151267,151282,151294,151268,151291,1,4.0,-12.0,-16.0,8.0
sel41,7,hcrd_quadratic,250.0,151432,151447,151463,151431,151468,1,-4.0,20.0,24.0,12.0
sel41,7,hcrd_gaussian,250.0,151432,151447,151463,151431,151468,1,-4.0,20.0,24.0,12.0
sel41,7,hcrd_raw,250.0,151432,151447,151463,151435,151457,1,12.0,-24.0,-36.0,18.0
sel41,7,derivative_threshold,250.0,151432,151447,151463,,,0,nan,nan,nan,160.0
sel41,7,official_pu0,250.0,151432,151447,151463,151408,151463,1,-96.0,0.0,96.0,48.0
sel41,7,official_pu1,250.0,151432,151447,151463,151427,151459,1,-20.0,-16.0,4.0,18.0
sel41,8,hcrd_quadratic,250.0,151596,151613,151630,151596,151635,1,0.0,20.0,20.0,10.0
sel41,8,hcrd_gaussian,250.0,151596,151613,151630,151596,151635,1,0.0,20.0,20.0,10.0
sel41,8,hcrd_raw,250.0,151596,151613,151630,151609,151622,1,52.0,-32.0,-84.0,42.0
sel41,8,derivative_threshold,250.0,151596,151613,151630,151599,151633,1,12.0,12.0,0.0,12.0
sel41,8,official_pu0,250.0,151596,151613,151630,151592,151622,1,-16.0,-32.0,-16.0,24.0
sel41,8,official_pu1,250.0,151596,151613,151630,151595,151623,1,-4.0,-28.0,-24.0,16.0
sel41,9,hcrd_quadratic,250.0,151762,151779,151793,151763,151796,1,4.0,12.0,8.0,8.0
sel41,9,hcrd_gaussian,250.0,151762,151779,151793,151763,151796,1,4.0,12.0,8.0,8.0
sel41,9,hcrd_raw,250.0,151762,151779,151793,151775,151788,1,52.0,-20.0,-72.0,36.0
sel41,9,derivative_threshold,250.0,151762,151779,151793,,,0,nan,nan,nan,160.0
sel41,9,official_pu0,250.0,151762,151779,151793,151759,151792,1,-12.0,-4.0,8.0,8.0
sel41,9,official_pu1,250.0,151762,151779,151793,151760,151793,1,-8.0,0.0,8.0,4.0
sel41,10,hcrd_quadratic,250.0,151926,151946,151958,151929,151963,1,12.0,20.0,8.0,16.0
sel41,10,hcrd_gaussian,250.0,151926,151946,151958,151930,151964,1,16.0,24.0,8.0,20.0
sel41,10,hcrd_raw,250.0,151926,151946,151958,151941,151961,1,60.0,12.0,-48.0,36.0
sel41,10,derivative_threshold,250.0,151926,151946,151958,151932,151974,1,24.0,64.0,40.0,44.0
sel41,10,official_pu0,250.0,151926,151946,151958,151918,151958,1,-32.0,0.0,32.0,16.0
sel41,10,official_pu1,250.0,151926,151946,151958,151919,151959,1,-28.0,4.0,32.0,16.0
sel41,11,hcrd_quadratic,250.0,152098,152114,152129,152098,152130,1,0.0,4.0,4.0,2.0
sel41,11,hcrd_gaussian,250.0,152098,152114,152129,152098,152131,1,0.0,8.0,8.0,4.0
sel41,11,hcrd_raw,250.0,152098,152114,152129,152108,152129,1,40.0,0.0,-40.0,20.0
sel41,11,derivative_threshold,250.0,152098,152114,152129,152100,152139,1,8.0,40.0,32.0,24.0
sel41,11,official_pu0,250.0,152098,152114,152129,152096,152125,1,-8.0,-16.0,-8.0,12.0
sel41,11,official_pu1,250.0,152098,152114,152129,152097,152125,1,-4.0,-16.0,-12.0,10.0
sel41,12,hcrd_quadratic,250.0,152265,152281,152294,152259,152303,1,-24.0,36.0,60.0,30.0
sel41,12,hcrd_gaussian,250.0,152265,152281,152294,152259,152303,1,-24.0,36.0,60.0,30.0
sel41,12,hcrd_raw,250.0,152265,152281,152294,152277,152283,1,48.0,-44.0,-92.0,46.0
sel41,12,derivative_threshold,250.0,152265,152281,152294,152265,152301,1,0.0,28.0,28.0,14.0
sel41,12,official_pu0,250.0,152265,152281,152294,152267,152291,1,8.0,-12.0,-20.0,10.0
sel41,12,official_pu1,250.0,152265,152281,152294,152267,152292,1,8.0,-8.0,-16.0,8.0
sel41,13,hcrd_quadratic,250.0,152433,152447,152459,152431,152464,1,-8.0,20.0,28.0,14.0
sel41,13,hcrd_gaussian,250.0,152433,152447,152459,152431,152465,1,-8.0,24.0,32.0,16.0
sel41,13,hcrd_raw,250.0,152433,152447,152459,152441,152461,1,32.0,8.0,-24.0,20.0
sel41,13,derivative_threshold,250.0,152433,152447,152459,152433,152462,1,0.0,12.0,12.0,6.0
sel41,13,official_pu0,250.0,152433,152447,152459,152429,152457,1,-16.0,-8.0,8.0,12.0
sel41,13,official_pu1,250.0,152433,152447,152459,152430,152458,1,-12.0,-4.0,8.0,8.0
sel41,14,hcrd_quadratic,250.0,152597,152613,152622,152597,152627,1,0.0,20.0,20.0,10.0
sel41,14,hcrd_gaussian,250.0,152597,152613,152622,152597,152628,1,0.0,24.0,24.0,12.0
sel41,14,hcrd_raw,250.0,152597,152613,152622,152608,152628,1,44.0,24.0,-20.0,34.0
sel41,14,derivative_threshold,250.0,152597,152613,152622,152598,152633,1,4.0,44.0,40.0,24.0
sel41,14,official_pu0,250.0,152597,152613,152622,152595,152622,1,-8.0,0.0,8.0,4.0
sel41,14,official_pu1,250.0,152597,152613,152622,152596,152623,1,-4.0,4.0,8.0,4.0
sel41,15,hcrd_quadratic,250.0,152763,152780,152791,152763,152794,1,0.0,12.0,12.0,6.0
sel41,15,hcrd_gaussian,250.0,152763,152780,152791,152764,152794,1,4.0,12.0,8.0,8.0
sel41,15,hcrd_raw,250.0,152763,152780,152791,152777,152788,1,56.0,-12.0,-68.0,34.0
sel41,15,derivative_threshold,250.0,152763,152780,152791,152778,152802,1,60.0,44.0,-16.0,52.0
sel41,15,official_pu0,250.0,152763,152780,152791,152756,152791,1,-28.0,0.0,28.0,14.0
sel41,15,official_pu1,250.0,152763,152780,152791,152761,152792,1,-8.0,4.0,12.0,6.0
sel41,16,hcrd_quadratic,250.0,152931,152946,152958,152930,152958,1,-4.0,0.0,4.0,2.0
sel41,16,hcrd_gaussian,250.0,152931,152946,152958,152930,152958,1,-4.0,0.0,4.0,2.0
sel41,16,hcrd_raw,250.0,152931,152946,152958,152940,152958,1,36.0,0.0,-36.0,18.0
sel41,16,derivative_threshold,250.0,152931,152946,152958,152944,152965,1,52.0,28.0,-24.0,40.0
sel41,16,official_pu0,250.0,152931,152946,152958,152923,152955,1,-32.0,-12.0,20.0,22.0
sel41,16,official_pu1,250.0,152931,152946,152958,152924,152956,1,-28.0,-8.0,20.0,18.0
sel41,17,hcrd_quadratic,250.0,153096,153113,153127,153096,153130,1,0.0,12.0,12.0,6.0
sel41,17,hcrd_gaussian,250.0,153096,153113,153127,153096,153130,1,0.0,12.0,12.0,6.0
sel41,17,hcrd_raw,250.0,153096,153113,153127,153109,153130,1,52.0,12.0,-40.0,32.0
sel41,17,derivative_threshold,250.0,153096,153113,153127,153111,153128,1,60.0,4.0,-56.0,32.0
sel41,17,official_pu0,250.0,153096,153113,153127,153092,153124,1,-16.0,-12.0,4.0,14.0
sel41,17,official_pu1,250.0,153096,153113,153127,153093,153125,1,-12.0,-8.0,4.0,10.0
sel41,18,hcrd_quadratic,250.0,153264,153280,153295,153264,153296,1,0.0,4.0,4.0,2.0
sel41,18,hcrd_gaussian,250.0,153264,153280,153295,153264,153296,1,0.0,4.0,4.0,2.0
sel41,18,hcrd_raw,250.0,153264,153280,153295,153274,153282,1,40.0,-52.0,-92.0,46.0
sel41,18,derivative_threshold,250.0,153264,153280,153295,,,0,nan,nan,nan,160.0
sel41,18,official_pu0,250.0,153264,153280,153295,153260,153292,1,-16.0,-12.0,4.0,14.0
sel41,18,official_pu1,250.0,153264,153280,153295,153261,153294,1,-12.0,-4.0,8.0,8.0
sel41,19,hcrd_quadratic,250.0,153431,153447,153461,153430,153465,1,-4.0,16.0,20.0,10.0
sel41,19,hcrd_gaussian,250.0,153431,153447,153461,153431,153466,1,0.0,20.0,20.0,10.0
sel41,19,hcrd_raw,250.0,153431,153447,153461,153442,153460,1,44.0,-4.0,-48.0,24.0
sel41,19,derivative_threshold,250.0,153431,153447,153461,153433,153464,1,8.0,12.0,4.0,10.0
sel41,19,official_pu0,250.0,153431,153447,153461,153426,153461,1,-20.0,0.0,20.0,10.0
sel41,19,official_pu1,250.0,153431,153447,153461,153428,153458,1,-12.0,-12.0,0.0,12.0
sel41,20,hcrd_quadratic,250.0,153596,153614,153626,153598,153628,1,8.0,8.0,0.0,8.0
sel41,20,hcrd_gaussian,250.0,153596,153614,153626,153598,153629,1,8.0,12.0,4.0,10.0
sel41,20,hcrd_raw,250.0,153596,153614,153626,153609,153631,1,52.0,20.0,-32.0,36.0
sel41,20,derivative_threshold,250.0,153596,153614,153626,153600,153635,1,16.0,36.0,20.0,26.0
sel41,20,official_pu0,250.0,153596,153614,153626,153589,153623,1,-28.0,-12.0,16.0,20.0
sel41,20,official_pu1,250.0,153596,153614,153626,153596,153624,1,0.0,-8.0,-8.0,4.0
sel41,21,hcrd_quadratic,250.0,153765,153779,153789,153763,153793,1,-8.0,16.0,24.0,12.0
sel41,21,hcrd_gaussian,250.0,153765,153779,153789,153763,153795,1,-8.0,24.0,32.0,16.0
sel41,21,hcrd_raw,250.0,153765,153779,153789,153775,153789,1,40.0,0.0,-40.0,20.0
sel41,21,derivative_threshold,250.0,153765,153779,153789,153765,153802,1,0.0,52.0,52.0,26.0
sel41,21,official_pu0,250.0,153765,153779,153789,153761,153787,1,-16.0,-8.0,8.0,12.0
sel41,21,official_pu1,250.0,153765,153779,153789,153762,153787,1,-12.0,-8.0,4.0,10.0
sel41,22,hcrd_quadratic,250.0,153926,153944,153959,153928,153964,1,8.0,20.0,12.0,14.0
sel41,22,hcrd_gaussian,250.0,153926,153944,153959,153928,153964,1,8.0,20.0,12.0,14.0
sel41,22,hcrd_raw,250.0,153926,153944,153959,153931,153953,1,20.0,-24.0,-44.0,22.0
sel41,22,derivative_threshold,250.0,153926,153944,153959,153930,153962,1,16.0,12.0,-4.0,14.0
sel41,22,official_pu0,250.0,153926,153944,153959,153924,153957,1,-8.0,-8.0,0.0,8.0
sel41,22,official_pu1,250.0,153926,153944,153959,153925,153959,1,-4.0,0.0,4.0,2.0
sel41,23,hcrd_quadratic,250.0,154094,154110,154122,154094,154125,1,0.0,12.0,12.0,6.0
sel41,23,hcrd_gaussian,250.0,154094,154110,154122,154094,154125,1,0.0,12.0,12.0,6.0
sel41,23,hcrd_raw,250.0,154094,154110,154122,154105,154118,1,44.0,-16.0,-60.0,30.0
sel41,23,derivative_threshold,250.0,154094,154110,154122,,,0,nan,nan,nan,160.0
sel41,23,official_pu0,250.0,154094,154110,154122,154083,154122,1,-44.0,0.0,44.0,22.0
sel41,23,official_pu1,250.0,154094,154110,154122,154083,154122,1,-44.0,0.0,44.0,22.0
sel41,24,hcrd_quadratic,250.0,154259,154277,154289,154261,154293,1,8.0,16.0,8.0,12.0
sel41,24,hcrd_gaussian,250.0,154259,154277,154289,154261,154293,1,8.0,16.0,8.0,12.0
sel41,24,hcrd_raw,250.0,154259,154277,154289,154272,154293,1,52.0,16.0,-36.0,34.0
sel41,24,derivative_threshold,250.0,154259,154277,154289,,,0,nan,nan,nan,160.0
sel41,24,official_pu0,250.0,154259,154277,154289,154258,154288,1,-4.0,-4.0,0.0,4.0
sel41,24,official_pu1,250.0,154259,154277,154289,154259,154288,1,0.0,-4.0,-4.0,2.0
sel41,25,hcrd_quadratic,250.0,154424,154442,154455,154425,154463,1,4.0,32.0,28.0,18.0
sel41,25,hcrd_gaussian,250.0,154424,154442,154455,154426,154463,1,8.0,32.0,24.0,20.0
sel41,25,hcrd_raw,250.0,154424,154442,154455,154438,154452,1,56.0,-12.0,-68.0,34.0
sel41,25,derivative_threshold,250.0,154424,154442,154455,154428,154461,1,16.0,24.0,8.0,20.0
sel41,25,official_pu0,250.0,154424,154442,154455,154422,154458,1,-8.0,12.0,20.0,10.0
sel41,25,official_pu1,250.0,154424,154442,154455,154424,154459,1,0.0,16.0,16.0,8.0
sel41,26,hcrd_quadratic,250.0,154593,154608,154618,154592,154624,1,-4.0,24.0,28.0,14.0
sel41,26,hcrd_gaussian,250.0,154593,154608,154618,154592,154624,1,-4.0,24.0,28.0,14.0
sel41,26,hcrd_raw,250.0,154593,154608,154618,154603,154610,1,40.0,-32.0,-72.0,36.0
sel41,26,derivative_threshold,250.0,154593,154608,154618,,,0,nan,nan,nan,160.0
sel41,26,official_pu0,250.0,154593,154608,154618,154588,154619,1,-20.0,4.0,24.0,12.0
sel41,26,official_pu1,250.0,154593,154608,154618,154588,154619,1,-20.0,4.0,24.0,12.0
sel41,27,hcrd_quadratic,250.0,154754,154774,154786,154758,154788,1,16.0,8.0,-8.0,12.0
sel41,27,hcrd_gaussian,250.0,154754,154774,154786,154758,154789,1,16.0,12.0,-4.0,14.0
sel41,27,hcrd_raw,250.0,154754,154774,154786,154770,154787,1,64.0,4.0,-60.0,34.0
sel41,27,derivative_threshold,250.0,154754,154774,154786,,,0,nan,nan,nan,160.0
sel41,27,official_pu0,250.0,154754,154774,154786,154754,154785,1,0.0,-4.0,-4.0,2.0
sel41,27,official_pu1,250.0,154754,154774,154786,154755,154786,1,4.0,0.0,-4.0,2.0
sel41,28,hcrd_quadratic,250.0,154924,154939,154951,154923,154955,1,-4.0,16.0,20.0,10.0
sel41,28,hcrd_gaussian,250.0,154924,154939,154951,154923,154956,1,-4.0,20.0,24.0,12.0
sel41,28,hcrd_raw,250.0,154924,154939,154951,154933,154947,1,36.0,-16.0,-52.0,26.0
sel41,28,derivative_threshold,250.0,154924,154939,154951,154937,154962,1,52.0,44.0,-8.0,48.0
sel41,28,official_pu0,250.0,154924,154939,154951,154920,154949,1,-16.0,-8.0,8.0,12.0
sel41,28,official_pu1,250.0,154924,154939,154951,154920,154950,1,-16.0,-4.0,12.0,10.0
sel41,29,hcrd_quadratic,250.0,155088,155103,155116,155088,155121,1,0.0,20.0,20.0,10.0
sel41,29,hcrd_gaussian,250.0,155088,155103,155116,155088,155121,1,0.0,20.0,20.0,10.0
sel41,29,hcrd_raw,250.0,155088,155103,155116,155099,155106,1,44.0,-40.0,-84.0,42.0
sel41,29,derivative_threshold,250.0,155088,155103,155116,155089,155120,1,4.0,16.0,12.0,10.0
sel41,29,official_pu0,250.0,155088,155103,155116,155086,155115,1,-8.0,-4.0,4.0,6.0
sel41,29,official_pu1,250.0,155088,155103,155116,155082,155115,1,-24.0,-4.0,20.0,14.0
sel16795,0,hcrd_quadratic,250.0,150527,150540,150552,150524,150557,1,-12.0,20.0,32.0,16.0
sel16795,0,hcrd_gaussian,250.0,150527,150540,150552,150523,150548,1,-16.0,-16.0,0.0,16.0
sel16795,0,hcrd_raw,250.0,150527,150540,150552,150525,150548,1,-8.0,-16.0,-8.0,12.0
sel16795,0,derivative_threshold,250.0,150527,150540,150552,150527,150554,1,0.0,8.0,8.0,4.0
sel16795,0,official_pu0,250.0,150527,150540,150552,150525,150551,1,-8.0,-4.0,4.0,6.0
sel16795,0,official_pu1,250.0,150527,150540,150552,150520,150554,1,-28.0,8.0,36.0,18.0
sel16795,1,hcrd_quadratic,250.0,150783,150795,150809,150780,150813,1,-12.0,16.0,28.0,14.0
sel16795,1,hcrd_gaussian,250.0,150783,150795,150809,150780,150816,1,-12.0,28.0,40.0,20.0
sel16795,1,hcrd_raw,250.0,150783,150795,150809,150780,150800,1,-12.0,-36.0,-24.0,24.0
sel16795,1,derivative_threshold,250.0,150783,150795,150809,150781,150809,1,-8.0,0.0,8.0,4.0
sel16795,1,official_pu0,250.0,150783,150795,150809,150774,150806,1,-36.0,-12.0,24.0,24.0
sel16795,1,official_pu1,250.0,150783,150795,150809,150775,150809,1,-32.0,0.0,32.0,16.0
sel16795,2,hcrd_quadratic,250.0,151097,151110,151121,151093,151126,1,-16.0,20.0,36.0,18.0
sel16795,2,hcrd_gaussian,250.0,151097,151110,151121,151084,151132,1,-52.0,44.0,96.0,48.0
sel16795,2,hcrd_raw,250.0,151097,151110,151121,151095,151114,1,-8.0,-28.0,-20.0,18.0
sel16795,2,derivative_threshold,250.0,151097,151110,151121,151096,151123,1,-4.0,8.0,12.0,6.0
sel16795,2,official_pu0,250.0,151097,151110,151121,151090,151120,1,-28.0,-4.0,24.0,16.0
sel16795,2,official_pu1,250.0,151097,151110,151121,151089,151123,1,-32.0,8.0,40.0,20.0
sel16795,3,hcrd_quadratic,250.0,151413,151426,151440,151410,151442,1,-12.0,8.0,20.0,10.0
sel16795,3,hcrd_gaussian,250.0,151413,151426,151440,151410,151443,1,-12.0,12.0,24.0,12.0
sel16795,3,hcrd_raw,250.0,151413,151426,151440,,,0,nan,nan,nan,160.0
sel16795,3,derivative_threshold,250.0,151413,151426,151440,151412,151439,1,-4.0,-4.0,0.0,4.0
sel16795,3,official_pu0,250.0,151413,151426,151440,151410,151435,1,-12.0,-20.0,-8.0,16.0
sel16795,3,official_pu1,250.0,151413,151426,151440,151407,151438,1,-24.0,-8.0,16.0,16.0
sel16795,4,hcrd_quadratic,250.0,151721,151735,151744,151718,151752,1,-12.0,32.0,44.0,22.0
sel16795,4,hcrd_gaussian,250.0,151721,151735,151744,151708,151753,1,-52.0,36.0,88.0,44.0
sel16795,4,hcrd_raw,250.0,151721,151735,151744,,,0,nan,nan,nan,160.0
sel16795,4,derivative_threshold,250.0,151721,151735,151744,151720,151738,1,-4.0,-24.0,-20.0,14.0
sel16795,4,official_pu0,250.0,151721,151735,151744,151718,151745,1,-12.0,4.0,16.0,8.0
sel16795,4,official_pu1,250.0,151721,151735,151744,151713,151748,1,-32.0,16.0,48.0,24.0
sel16795,5,hcrd_quadratic,250.0,152012,152024,152035,152008,152040,1,-16.0,20.0,36.0,18.0
sel16795,5,hcrd_gaussian,250.0,152012,152024,152035,152008,152031,1,-16.0,-16.0,0.0,16.0
sel16795,5,hcrd_raw,250.0,152012,152024,152035,152009,152029,1,-12.0,-24.0,-12.0,18.0
sel16795,5,derivative_threshold,250.0,152012,152024,152035,152010,152028,1,-8.0,-28.0,-20.0,18.0
sel16795,5,official_pu0,250.0,152012,152024,152035,152009,152034,1,-12.0,-4.0,8.0,8.0
sel16795,5,official_pu1,250.0,152012,152024,152035,152003,152037,1,-36.0,8.0,44.0,22.0
sel16795,6,hcrd_quadratic,250.0,152310,152323,152338,152306,152339,1,-16.0,4.0,20.0,10.0
sel16795,6,hcrd_gaussian,250.0,152310,152323,152338,152297,152330,1,-52.0,-32.0,20.0,42.0
sel16795,6,hcrd_raw,250.0,152310,152323,152338,152307,152331,1,-12.0,-28.0,-16.0,20.0
sel16795,6,derivative_threshold,250.0,152310,152323,152338,152309,152327,1,-4.0,-44.0,-40.0,24.0
sel16795,6,official_pu0,250.0,152310,152323,152338,152304,152333,1,-24.0,-20.0,4.0,22.0
sel16795,6,official_pu1,250.0,152310,152323,152338,152306,152335,1,-16.0,-12.0,4.0,14.0
sel16795,7,hcrd_quadratic,250.0,152624,152636,152647,152621,152652,1,-12.0,20.0,32.0,16.0
sel16795,7,hcrd_gaussian,250.0,152624,152636,152647,152612,152643,1,-48.0,-16.0,32.0,32.0
sel16795,7,hcrd_raw,250.0,152624,152636,152647,152624,152653,1,0.0,24.0,24.0,12.0
sel16795,7,derivative_threshold,250.0,152624,152636,152647,152623,152640,1,-4.0,-28.0,-24.0,16.0
sel16795,7,official_pu0,250.0,152624,152636,152647,152617,152646,1,-28.0,-4.0,24.0,16.0
sel16795,7,official_pu1,250.0,152624,152636,152647,152618,152649,1,-24.0,8.0,32.0,16.0
sel16795,8,hcrd_quadratic,250.0,152929,152942,152954,152926,152958,1,-12.0,16.0,28.0,14.0
sel16795,8,hcrd_gaussian,250.0,152929,152942,152954,152926,152949,1,-12.0,-20.0,-8.0,16.0
sel16795,8,hcrd_raw,250.0,152929,152942,152954,,,0,nan,nan,nan,160.0
sel16795,8,derivative_threshold,250.0,152929,152942,152954,152928,152955,1,-4.0,4.0,8.0,4.0
sel16795,8,official_pu0,250.0,152929,152942,152954,152921,152952,1,-32.0,-8.0,24.0,20.0
sel16795,8,official_pu1,250.0,152929,152942,152954,152923,152955,1,-24.0,4.0,28.0,14.0
sel16795,9,hcrd_quadratic,250.0,153206,153218,153232,153202,153235,1,-16.0,12.0,28.0,14.0
sel16795,9,hcrd_gaussian,250.0,153206,153218,153232,153202,153239,1,-16.0,28.0,44.0,22.0
sel16795,9,hcrd_raw,250.0,153206,153218,153232,153203,153222,1,-12.0,-40.0,-28.0,26.0
sel16795,9,derivative_threshold,250.0,153206,153218,153232,153214,153222,1,32.0,-40.0,-72.0,36.0
sel16795,9,official_pu0,250.0,153206,153218,153232,153202,153229,1,-16.0,-12.0,4.0,14.0
sel16795,9,official_pu1,250.0,153206,153218,153232,153197,153231,1,-36.0,-4.0,32.0,20.0
sel16795,10,hcrd_quadratic,250.0,153492,153506,153517,153490,153522,1,-8.0,20.0,28.0,14.0
sel16795,10,hcrd_gaussian,250.0,153492,153506,153517,153481,153523,1,-44.0,24.0,68.0,34.0
sel16795,10,hcrd_raw,250.0,153492,153506,153517,153493,153521,1,4.0,16.0,12.0,10.0
sel16795,10,derivative_threshold,250.0,153492,153506,153517,153492,153519,1,0.0,8.0,8.0,4.0
sel16795,10,official_pu0,250.0,153492,153506,153517,153490,153516,1,-8.0,-4.0,4.0,6.0
sel16795,10,official_pu1,250.0,153492,153506,153517,153487,153519,1,-20.0,8.0,28.0,14.0
sel16795,11,hcrd_quadratic,250.0,153800,153812,153824,153796,153828,1,-16.0,16.0,32.0,16.0
