trial,suite,seed,noise_sigma,method,parameter,baseline_mse,baseline_nmse,detail_mse,detail_nmse,knot_f1,knots
46,variable,120560961,0.03,hcrd_centered,none,0.9461176571384329,0.6327973495297887,0.9392067881258301,0.6281751130023051,0.11023622047244094,122
46,variable,120560961,0.03,hcrd_legacy,none,0.925115710260844,0.618750495823137,0.9186116803571943,0.6144003678520132,0.08620689655172413,111
46,variable,120560961,0.03,hcrd_robust,z=3.5,0.4535185289254683,0.30332942303886673,0.4539308300445535,0.3036051847830819,0.0,2
46,variable,120560961,0.03,hcrd_guided_fixed,sigma=2,0.16316442884060653,0.10913020947115716,0.16270718144794066,0.10882438605059708,0.125,11
46,variable,120560961,0.03,hcrd_guided_oracle,sigma=2,0.16316442884060653,0.10913020947115716,0.16270718144794066,0.10882438605059708,0.125,11
46,variable,120560961,0.03,hcrd_guided_adaptive,sigma=3.4893;adaptive,0.15931563886139302,0.10655600098940302,0.1589089774423328,0.10628401127840274,0.14285714285714285,9
46,variable,120560961,0.03,affine_ls,degree=1,0.2715300429095259,0.18160901043802966,0.2715420372275505,0.18161703266718698,,
46,variable,120560961,0.03,moving_average_oracle,window=65,0.10975061875948591,0.07340514167160851,0.10990250687481405,0.07350672987903657,,
46,variable,120560961,0.03,gaussian_oracle,sigma=32,0.10722957011119584,0.07171897411027296,0.10765844998394593,0.07200582431827328,,
46,variable,120560961,0.03,fourier_oracle,bins=1,0.21202558483119238,0.14181029928083322,0.21283251069185188,0.14235000017536759,,
46,variable,120560961,0.03,rdp_oracle_budget,epsilon=2.3226627;knots=2,0.4535185289254683,0.30332942303886673,0.4539308300445535,0.3036051847830819,,
47,variable,120560962,0.03,hcrd_centered,none,0.7480169408655919,1.0629919937582288,0.7460867442172905,1.0602490297002904,0.10852713178294575,124
47,variable,120560962,0.03,hcrd_legacy,none,0.7339181560915542,1.0429564911943698,0.7319973864758605,1.0402269237049309,0.11570247933884298,116
47,variable,120560962,0.03,hcrd_robust,z=3.5,0.07111782997365883,0.10106413337106782,0.07408716881873716,0.10528380173234993,0.0,2
47,variable,120560962,0.03,hcrd_guided_fixed,sigma=2,0.06907714468959512,0.09816415611088737,0.07021946907588045,0.09978749057105472,0.6250000000000001,11
47,variable,120560962,0.03,hcrd_guided_oracle,sigma=4,0.061032741674971455,0.0867324150206197,0.06255455552012813,0.08889503440129846,0.5714285714285714,9
47,variable,120560962,0.03,hcrd_guided_adaptive,sigma=4.4985;adaptive,0.06673249186511226,0.09483221662608934,0.06828473801973205,0.09703808275633159,0.5714285714285714,9
47,variable,120560962,0.03,affine_ls,degree=1,0.10931870298591777,0.15535063404793228,0.11085195605185405,0.1575295094776913,,
47,variable,120560962,0.03,moving_average_oracle,window=129,0.11125573413924482,0.15810331048499832,0.11304456337441017,0.16064538012446533,,
47,variable,120560962,0.03,gaussian_oracle,sigma=32,0.10616016007722846,0.15086209155584204,0.10799717776390401,0.1534726408450984,,
47,variable,120560962,0.03,fourier_oracle,bins=3,0.07825199658939606,0.11120235562294671,0.08021381797179974,0.11399026096138146,,
47,variable,120560962,0.03,rdp_oracle_budget,epsilon=1.7467435;knots=2,0.07111782997365883,0.10106413337106782,0.07408716881873716,0.10528380173234993,,
48,variable,120560963,0.03,hcrd_centered,none,1.0279719722441203,0.9468095402398344,1.028650895927607,0.9474348602271262,0.1111111111111111,121
48,variable,120560963,0.03,hcrd_legacy,none,0.9992190241365941,0.9203267505205815,0.9999940809441783,0.921040613543565,0.12612612612612611,106
48,variable,120560963,0.03,hcrd_robust,z=3.5,0.056756926347663564,0.052275743689144,0.05776373966222171,0.05320306513097584,0.0,2
48,variable,120560963,0.03,hcrd_guided_fixed,sigma=2,0.09069758181929738,0.08353665086386297,0.09182591204705272,0.08457589498045844,0.5,11
48,variable,120560963,0.03,hcrd_guided_oracle,sigma=4,0.07104855967131998,0.06543899632813134,0.0719979920349801,0.06631346727091729,0.5714285714285714,9
48,variable,120560963,0.03,hcrd_guided_adaptive,sigma=4.01422;adaptive,0.0711680901859726,0.06554908943833143,0.0721198550071205,0.0664257086819089,0.5714285714285714,9
48,variable,120560963,0.03,affine_ls,degree=1,0.08999572970962852,0.08289021273985338,0.09089495113761253,0.0837184370979015,,
48,variable,120560963,0.03,moving_average_oracle,window=65,0.09099867695186563,0.0838139733509859,0.0930598783972751,0.08571243483200221,,
48,variable,120560963,0.03,gaussian_oracle,sigma=32,0.0763004950408588,0.07027627073527976,0.0776524120781425,0.07152144860303684,,
48,variable,120560963,0.03,fourier_oracle,bins=3,0.028941405683211227,0.026656367827807267,0.030243840372963956,0.027855970174070793,,
48,variable,120560963,0.03,rdp_oracle_budget,epsilon=2.1462889;knots=2,0.056756926347663564,0.052275743689144,0.05776373966222171,0.05320306513097584,,
49,variable,120560964,0.03,hcrd_centered,none,0.9349784345061299,0.8494276253504943,0.9357720810229404,0.8501486529713058,0.11666666666666665,115
49,variable,120560964,0.03,hcrd_legacy,none,0.9275675928213429,0.8426948779182157,0.9281978260127851,0.843267444582287,0.1090909090909091,105
49,variable,120560964,0.03,hcrd_robust,z=3.5,0.2618364928786857,0.23787837469590906,0.2625674775801411,0.23854247407639664,0.0,2
49,variable,120560964,0.03,hcrd_guided_fixed,sigma=2,0.04237712796542776,0.03849960795711949,0.04454356398893312,0.040467814430129714,0.75,11
49,variable,120560964,0.03,hcrd_guided_oracle,sigma=4,0.037848619692369315,0.034385459558824126,0.03998566215791947,0.036326961993309995,0.7142857142857143,9
49,variable,120560964,0.03,hcrd_guided_adaptive,sigma=3.15073;adaptive,0.02809164514267082,0.025521251127392907,0.030050731265041153,0.02730108027784935,0.8571428571428571,9
49,variable,120560964,0.03,affine_ls,degree=1,0.21192372046161403,0.19253263603051646,0.21352595969133037,0.1939882698867778,,
49,variable,120560964,0.03,moving_average_oracle,window=129,0.06817140856334605,0.061933704089494425,0.06970250062165304,0.06332470076201947,,
49,variable,120560964,0.03,gaussian_oracle,sigma=32,0.06060768801102218,0.05506206625223362,0.06241574609408753,0.05670468647459758,,
49,variable,120560964,0.03,fourier_oracle,bins=3,0.025396330853843692,0.023072558910078804,0.027140515672574844,0.02465715029108725,,
49,variable,120560964,0.03,rdp_oracle_budget,epsilon=2.584835;knots=2,0.2618364928786857,0.23787837469590906,0.2625674775801411,0.23854247407639664,,
50,variable,120560965,0.03,hcrd_centered,none,1.0743315680085181,0.9097453477551802,1.075687755465706,0.9108937690308835,0.11666666666666665,115
50,variable,120560965,0.03,hcrd_legacy,none,1.0624976371368589,0.8997243599365824,1.0639908078226723,0.900988778785729,0.12612612612612611,106
50,variable,120560965,0.03,hcrd_robust,z=3.5,0.02614955331486347,0.02214347523844191,0.02676893763629131,0.02266797067511236,0.0,2
50,variable,120560965,0.03,hcrd_guided_fixed,sigma=2,0.12020670355690487,0.101791190528447,0.12078489953229854,0.10228080762094315,0.375,11
50,variable,120560965,0.03,hcrd_guided_oracle,sigma=4,0.09793210903197361,0.08292903535622874,0.09823234158104072,0.08318327266330591,0.5714285714285714,9
50,variable,120560965,0.03,hcrd_guided_adaptive,sigma=3.91885;adaptive,0.10327221093263961,0.08745104048512482,0.10364841753627793,0.08776961271891776,0.42857142857142855,9
50,variable,120560965,0.03,affine_ls,degree=1,0.07648611391740757,0.06476853922594833,0.07669085762970292,0.06494191646374847,,
50,variable,120560965,0.03,moving_average_oracle,window=129,0.08636143802604773,0.07313097632910782,0.08690332099051219,0.07358984351744072,,
50,variable,120560965,0.03,gaussian_oracle,sigma=64,0.03262441523061686,0.027626396601474163,0.03322207034045016,0.028132491713936357,,
50,variable,120560965,0.03,fourier_oracle,bins=2,0.020321702780850527,0.017208443942136577,0.021445040743585334,0.018159687967711623,,
50,variable,120560965,0.03,rdp_oracle_budget,epsilon=2.1933697;knots=2,0.02614955331486347,0.02214347523844191,0.02676893763629131,0.02266797067511236,,
51,variable,120560966,0.03,hcrd_centered,none,0.9241174769389844,0.8236017216394977,0.9170964465237164,0.8173443648834586,0.0967741935483871,119
51,variable,120560966,0.03,hcrd_legacy,none,0.9147258937606981,0.8152316558550284,0.9075279619670132,0.8088166391872785,0.10344827586206896,111
51,variable,120560966,0.03,hcrd_robust,z=3.5,0.46942521199820175,0.4183660870296819,0.46784934311314047,0.416961624546066,0.0,2
51,variable,120560966,0.03,hcrd_guided_fixed,sigma=2,0.08463370329602679,0.07542814142442238,0.084742389365765,0.07552500576947418,0.47058823529411764,12
51,variable,120560966,0.03,hcrd_guided_oracle,sigma=2,0.08463370329602679,0.07542814142442238,0.084742389365765,0.07552500576947418,0.47058823529411764,12
51,variable,120560966,0.03,hcrd_guided_adaptive,sigma=3.72557;adaptive,0.09888623833671434,0.08813043598129999,0.0985298776675196,0.08781283646825369,0.42857142857142855,9
51,variable,120560966,0.03,affine_ls,degree=1,0.2760035936020531,0.2459828328561608,0.27620727212805457,0.24616435737967857,,
51,variable,120560966,0.03,moving_average_oracle,window=65,0.10533414913511055,0.09387701102945013,0.10560069176452319,0.09411456196204554,,
51,variable,120560966,0.03,gaussian_oracle,sigma=32,0.08277615185106554,0.0737726348397276,0.08285463882757622,0.07384258483049565,,
51,variable,120560966,0.03,fourier_oracle,bins=2,0.014930656071826712,0.013306656732318909,0.01579600719335427,0.014077884083059539,,
51,variable,120560966,0.03,rdp_oracle_budget,epsilon=3.2714002;knots=2,0.46942521199820175,0.4183660870296819,0.46784934311314047,0.416961624546066,,
52,variable,120560967,0.03,hcrd_centered,none,0.7689308909048518,0.5388146814445695,0.7698100998843456,0.5394307715403279,0.0967741935483871,119
52,variable,120560967,0.03,hcrd_legacy,none,0.7528272258636324,0.5275303238359631,0.7537502638804704,0.5281771263521405,0.10714285714285714,107
52,variable,120560967,0.03,hcrd_robust,z=3.5,0.016859441950485537,0.011813954870761138,0.017608966235016774,0.012339170717050556,0.0,2
52,variable,120560967,0.03,hcrd_guided_fixed,sigma=2,0.0663499041079426,0.04649351829750146,0.0668870303492596,0.04686989998281802,0.25,11
52,variable,120560967,0.03,hcrd_guided_oracle,sigma=4,0.051940039376335616,0.03639606120888918,0.0531257500860836,0.03722692695497263,0.7142857142857143,9
52,variable,120560967,0.03,hcrd_guided_adaptive,sigma=3.15967;adaptive,0.060122190133330256,0.042129558205574465,0.06110391681942516,0.04281748576563306,0.42857142857142855,9
52,variable,120560967,0.03,affine_ls,degree=1,0.01388833970037322,0.009732007674505754,0.01469564143980772,0.010297710047382424,,
52,variable,120560967,0.03,moving_average_oracle,window=129,0.03668127052708906,0.025703749618873402,0.03761024499853801,0.026354712000310407,,
52,variable,120560967,0.03,gaussian_oracle,sigma=32,0.03851998717527874,0.026992197692399612,0.039533080488982346,0.02770210486033049,,
52,variable,120560967,0.03,fourier_oracle,bins=3,0.19712242151108583,0.1381300400444189,0.19783554001326004,0.1386297451845376,,
52,variable,120560967,0.03,rdp_oracle_budget,epsilon=1.7532695;knots=2,0.016859441950485537,0.011813954870761138,0.017608966235016774,0.012339170717050556,,
53,variable,120560968,0.03,hcrd_centered,none,1.0199822970170584,0.7944030221390559,1.0223455354775741,0.7962436068046518,0.11570247933884298,116
53,variable,120560968,0.03,hcrd_legacy,none,1.0134860864750674,0.7893435134572862,1.0160456299490872,0.7913369883215108,0.10714285714285714,107
53,variable,120560968,0.03,hcrd_robust,z=3.5,0.37837094224389634,0.29469042834096015,0.37661773773561114,0.29332496252465856,0.0,2
53,variable,120560968,0.03,hcrd_guided_fixed,sigma=2,0.056139998985557375,0.04372407735647636,0.058008800155894276,0.04517957447817573,0.5,11
53,variable,120560968,0.03,hcrd_guided_oracle,sigma=2,0.056139998985557375,0.04372407735647636,0.058008800155894276,0.04517957447817573,0.5,11
53,variable,120560968,0.03,hcrd_guided_adaptive,sigma=3.16591;adaptive,0.09308319740421667,0.07249691837253461,0.09544280808736974,0.07433467757997413,0.42857142857142855,9
53,variable,120560968,0.03,affine_ls,degree=1,0.14650150719572771,0.11410123529062226,0.146721815976344,0.11427282058346232,,
53,variable,120560968,0.03,moving_average_oracle,window=65,0.04840722308934996,0.03770148210218982,0.04996034251853058,0.038911113653533634,,
53,variable,120560968,0.03,gaussian_oracle,sigma=32,0.023159310048104825,0.018037397263339156,0.023797266755722548,0.01853426347171113,,
53,variable,120560968,0.03,fourier_oracle,bins=2,0.05941067341441033,0.046271409460486655,0.06013392138518985,0.04683470391708994,,
53,variable,120560968,0.03,rdp_oracle_budget,epsilon=3.2930399;knots=2,0.37837094224389634,0.29469042834096015,0.37661773773561114,0.29332496252465856,,
54,variable,120560969,0.03,hcrd_centered,none,0.8292164196248778,1.0568376786627174,0.8277807936849453,1.0550079710618083,0.112,120
54,variable,120560969,0.03,hcrd_legacy,none,0.818145819428544,1.0427281806643671,0.8166949255082517,1.0408790139975985,0.12280701754385964,109
54,variable,120560969,0.03,hcrd_robust,z=3.5,0.04679341758542634,0.059638286998765416,0.0492792610926193,0.0628064986012914,0.0,2
54,variable,120560969,0.03,hcrd_guided_fixed,sigma=2,0.07949044775647524,0.10131070525691857,0.0801834564094511,0.102193945914931,0.588235294117647,12
54,variable,120560969,0.03,hcrd_guided_oracle,sigma=4,0.07920947095265983,0.10095259986238637,0.07917189194477738,0.10090470535557607,0.7142857142857143,9
54,variable,120560969,0.03,hcrd_guided_adaptive,sigma=4.11015;adaptive,0.08006072219204607,0.10203752095475777,0.08001948719500378,0.10198496688380299,0.7142857142857143,9
54,variable,120560969,0.03,affine_ls,degree=1,0.08492103873169511,0.10823200230819309,0.08512997927271367,0.10849829736835177,,
54,variable,120560969,0.03,moving_average_oracle,window=129,0.09159555136168554,0.11673867953640707,0.09177031486458523,0.1169614159057653,,
54,variable,120560969,0.03,gaussian_oracle,sigma=32,0.08504488705033285,0.10838984719220371,0.08530831345117994,0.1087255845695408,,
54,variable,120560969,0.03,fourier_oracle,bins=3,0.08825547826590568,0.11248175093059792,0.08920143079425064,0.11368736897013633,,
54,variable,120560969,0.03,rdp_oracle_budget,epsilon=1.9889705;knots=2,0.04679341758542634,0.059638286998765416,0.0492792610926193,0.0628064986012914,,
55,variable,120560970,0.03,hcrd_centered,none,0.6807709795704155,0.6328916598598279,0.6778918174405115,0.6302149921491238,0.109375,123
55,variable,120560970,0.03,hcrd_legacy,none,0.6753329724253838,0.6278361133226936,0.6723429110764266,0.6250563460485093,0.11764705882352941,114
55,variable,120560970,0.03,hcrd_robust,z=3.5,0.22758106619659532,0.21157505689904987,0.22766866195074056,0.21165649195415848,0.0,2
55,variable,120560970,0.03,hcrd_guided_fixed,sigma=2,0.0702826716111607,0.06533961938777058,0.07126654702242503,0.06625429783443894,0.588235294117647,12
55,variable,120560970,0.03,hcrd_guided_oracle,sigma=4,0.047158685083424176,0.04384196649817397,0.04852251516510643,0.04510987701443499,0.5714285714285714,9
55,variable,120560970,0.03,hcrd_guided_adaptive,sigma=3.64449;adaptive,0.04580394499350262,0.0425825066652502,0.047202335175992684,0.043882546635059576,0.5714285714285714,9
55,variable,120560970,0.03,affine_ls,degree=1,0.13336380497338207,0.12398419208187728,0.13510798674017485,0.12560570375997393,,
55,variable,120560970,0.03,moving_average_oracle,window=65,0.07810084840065933,0.07260793580235354,0.08008179557496721,0.07444956093454334,,
55,variable,120560970,0.03,gaussian_oracle,sigma=64,0.06437344300878907,0.05984599288065049,0.06579238979153414,0.061165143683980815,,
55,variable,120560970,0.03,fourier_oracle,bins=3,0.03467676791352197,0.03223791533712534,0.035687134521310865,0.03317722182735494,,
55,variable,120560970,0.03,rdp_oracle_budget,epsilon=2.5559912;knots=2,0.22758106619659532,0.21157505689904987,0.22766866195074056,0.21165649195415848,,
56,variable,120560971,0.03,hcrd_centered,none,0.9933467014295698,0.8514341884347882,0.9953005686319477,0.8531089202614222,0.1111111111111111,121
56,variable,120560971,0.03,hcrd_legacy,none,0.9874310620479848,0.8463636751802679,0.9893023709479993,0.8479676432332162,0.12280701754385964,109
56,variable,120560971,0.03,hcrd_robust,z=3.5,0.5799920823050713,0.4971326599115247,0.577634704653197,0.49511206435816024,0.0,2
56,variable,120560971,0.03,hcrd_guided_fixed,sigma=2,0.04997624113719437,0.042836484232977895,0.05108447974408432,0.043786396521901264,0.6250000000000001,11
56,variable,120560971,0.03,hcrd_guided_oracle,sigma=4,0.04597744137939336,0.03940896509832264,0.04679502970966168,0.04010975028787825,0.8571428571428571,9
56,variable,120560971,0.03,hcrd_guided_adaptive,sigma=3.81747;adaptive,0.04475503251085143,0.038361193256502835,0.04557724382464808,0.03906594097618305,0.8571428571428571,9
56,variable,120560971,0.03,affine_ls,degree=1,0.12378136378069311,0.10609758391736926,0.1249422412584176,0.10709261492889434,,
