record,beat_index,method,sampling_frequency,target_onset,target_fiducial,target_offset,detected_r_peak,predicted_onset,predicted_offset,success,failure_reason,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms
sel891,27,neurokit_dwt_ch0,250.0,156584,156600,156618,156595,156553,156618,1,,-124.0,0.0,124.0,62.0
sel891,28,neurokit_dwt_ch0,250.0,156764,156781,156803,156776,156751,156800,1,,-52.0,-12.0,40.0,32.0
sel891,29,neurokit_dwt_ch0,250.0,156902,156916,156937,156911,156884,156937,1,,-72.0,0.0,72.0,36.0
sel891,30,neurokit_dwt_ch0,250.0,157128,157143,157163,157139,157076,157163,1,,-208.0,0.0,208.0,104.0
sel891,31,neurokit_dwt_ch0,250.0,157308,157323,157345,157318,157291,157343,1,,-68.0,-8.0,60.0,38.0
sel891,32,neurokit_dwt_ch0,250.0,157492,157504,157523,157500,157471,157525,1,,-84.0,8.0,92.0,46.0
sel891,33,neurokit_dwt_ch0,250.0,157665,157681,157701,157676,157650,157700,1,,-60.0,-4.0,56.0,32.0
sel891,34,neurokit_dwt_ch0,250.0,157847,157862,157882,157857,157837,157881,1,,-40.0,-4.0,36.0,22.0
sel891,35,neurokit_dwt_ch0,250.0,157983,158000,158018,157994,157933,158021,1,,-200.0,12.0,212.0,106.0
sel891,36,neurokit_dwt_ch0,250.0,158205,158219,158241,158214,158151,158239,1,,-216.0,-8.0,208.0,112.0
sel891,37,neurokit_dwt_ch0,250.0,158387,158401,158422,158396,158354,158421,1,,-132.0,-4.0,128.0,68.0
sel891,38,neurokit_dwt_ch0,250.0,158568,158582,158600,158577,158555,158601,1,,-52.0,4.0,56.0,28.0
sel891,39,neurokit_dwt_ch0,250.0,158702,158718,158740,158713,158652,158738,1,,-200.0,-8.0,192.0,104.0
sel891,40,neurokit_dwt_ch0,250.0,158923,158938,158960,158934,158895,158960,1,,-112.0,0.0,112.0,56.0
sel891,41,neurokit_dwt_ch0,250.0,159104,159117,159139,159113,159072,159139,1,,-128.0,0.0,128.0,64.0
sel891,42,neurokit_dwt_ch0,250.0,160339,160354,160377,160350,160288,160375,1,,-204.0,-8.0,196.0,106.0
sel891,43,neurokit_dwt_ch0,250.0,160475,160490,160512,160485,160425,160511,1,,-200.0,-4.0,196.0,102.0
sel891,44,neurokit_dwt_ch0,250.0,160702,160719,160741,160714,160674,160739,1,,-112.0,-8.0,104.0,60.0
sel891,45,neurokit_dwt_ch0,250.0,161068,161083,161104,161078,161037,161103,1,,-124.0,-4.0,120.0,64.0
sel891,46,neurokit_dwt_ch0,250.0,161429,161446,161467,161440,161405,161466,1,,-96.0,-4.0,92.0,50.0
sel891,47,neurokit_dwt_ch0,250.0,161610,161626,161649,161621,161580,161646,1,,-120.0,-12.0,108.0,66.0
sel891,48,neurokit_dwt_ch0,250.0,161965,161981,162005,161977,161943,162002,1,,-88.0,-12.0,76.0,50.0
sel891,49,neurokit_dwt_ch0,250.0,162284,162300,162321,162295,162233,162321,1,,-204.0,0.0,204.0,102.0
sel891,50,neurokit_dwt_ch0,250.0,162679,162700,162719,162695,162676,162720,1,,-12.0,4.0,16.0,8.0
sel891,51,neurokit_dwt_ch0,250.0,163039,163053,163065,163048,162985,163072,1,,-216.0,28.0,244.0,122.0
sel891,52,neurokit_dwt_ch0,250.0,163215,163233,163252,163228,163186,163253,1,,-116.0,4.0,120.0,60.0
sel891,53,neurokit_dwt_ch0,250.0,164104,164122,164141,164117,164091,164141,1,,-52.0,0.0,52.0,26.0
sel891,54,neurokit_dwt_ch0,250.0,164461,164479,164494,164473,164452,164498,1,,-36.0,16.0,52.0,26.0
sel891,55,neurokit_dwt_ch0,250.0,164810,164828,164844,164823,164780,164847,1,,-120.0,12.0,132.0,66.0
sel891,56,neurokit_dwt_ch0,250.0,164992,165006,165028,165000,164975,165023,1,,-68.0,-20.0,48.0,44.0
sel891,57,neurokit_dwt_ch0,250.0,165170,165185,165204,165180,165137,165205,1,,-132.0,4.0,136.0,68.0
sel891,58,neurokit_dwt_ch0,250.0,165518,165532,165550,,,,0,missing_dwt_boundary,,,,160.0
sel891,59,neurokit_dwt_ch0,250.0,166011,166021,166042,166016,165958,166041,1,,-212.0,-4.0,208.0,108.0
sel891,60,neurokit_dwt_ch0,250.0,166391,166407,166427,166402,166374,166428,1,,-68.0,4.0,72.0,36.0
sel891,61,neurokit_dwt_ch0,250.0,166531,166541,166563,166536,166479,166562,1,,-208.0,-4.0,204.0,106.0
sel891,62,neurokit_dwt_ch0,250.0,166908,166923,166944,166918,166898,166942,1,,-40.0,-8.0,32.0,24.0
sel891,63,neurokit_dwt_ch0,250.0,167080,167095,167117,167090,167048,167116,1,,-128.0,-4.0,124.0,66.0
sel891,64,neurokit_dwt_ch0,250.0,168572,168588,168611,168583,168522,168610,1,,-200.0,-4.0,196.0,102.0
sel891,65,neurokit_dwt_ch0,250.0,168946,168963,168983,168958,168930,168984,1,,-64.0,4.0,68.0,34.0
sel891,66,neurokit_dwt_ch0,250.0,169082,169097,169119,169092,169033,169118,1,,-196.0,-4.0,192.0,100.0
sel891,67,neurokit_dwt_ch0,250.0,169628,169642,169664,169637,169617,169662,1,,-44.0,-8.0,36.0,26.0
sel891,68,neurokit_dwt_ch0,250.0,170145,170158,170181,170153,170112,170178,1,,-132.0,-12.0,120.0,72.0
sel891,69,neurokit_dwt_ch0,250.0,170498,170515,170535,170510,170471,170535,1,,-108.0,0.0,108.0,54.0
sel891,70,neurokit_dwt_ch0,250.0,206520,206533,206546,,,,0,missing_dwt_boundary,,,,160.0
sel891,0,neurokit_dwt_ch1,250.0,150219,150235,150254,150231,150221,150243,1,,8.0,-44.0,-52.0,26.0
sel891,1,neurokit_dwt_ch1,250.0,150353,150368,150389,150365,150306,150378,1,,-188.0,-44.0,144.0,116.0
sel891,2,neurokit_dwt_ch1,250.0,150588,150603,150629,150600,150591,150611,1,,12.0,-72.0,-84.0,42.0
sel891,3,neurokit_dwt_ch1,250.0,150770,150785,150807,150781,150742,150794,1,,-112.0,-52.0,60.0,82.0
sel891,4,neurokit_dwt_ch1,250.0,150953,150966,150988,150963,150953,150975,1,,0.0,-52.0,-52.0,26.0
sel891,5,neurokit_dwt_ch1,250.0,151136,151152,151174,151149,151130,151161,1,,-24.0,-52.0,-28.0,38.0
sel891,6,neurokit_dwt_ch1,250.0,151320,151334,151357,151330,151299,151343,1,,-84.0,-56.0,28.0,70.0
sel891,7,neurokit_dwt_ch1,250.0,151498,151513,151532,151510,151500,151522,1,,8.0,-40.0,-48.0,24.0
sel891,8,neurokit_dwt_ch1,250.0,151677,151698,151719,151695,151670,151707,1,,-28.0,-48.0,-20.0,38.0
sel891,9,neurokit_dwt_ch1,250.0,151867,151883,151904,151879,151869,151891,1,,8.0,-52.0,-60.0,30.0
sel891,10,neurokit_dwt_ch1,250.0,152047,152062,152081,152058,152048,152070,1,,4.0,-44.0,-48.0,24.0
sel891,11,neurokit_dwt_ch1,250.0,152180,152196,152214,152193,152133,152205,1,,-188.0,-36.0,152.0,112.0
sel891,12,neurokit_dwt_ch1,250.0,152424,152437,152457,,,,0,missing_dwt_boundary,,,,160.0
sel891,13,neurokit_dwt_ch1,250.0,152603,152620,152642,152617,152606,152629,1,,12.0,-52.0,-64.0,32.0
sel891,14,neurokit_dwt_ch1,250.0,152788,152807,152829,152803,152793,152816,1,,20.0,-52.0,-72.0,36.0
sel891,15,neurokit_dwt_ch1,250.0,153523,153534,153557,153531,153521,153543,1,,-8.0,-56.0,-48.0,32.0
sel891,16,neurokit_dwt_ch1,250.0,153656,153671,153694,153668,153606,153681,1,,-200.0,-52.0,148.0,126.0
sel891,17,neurokit_dwt_ch1,250.0,153874,153891,153911,153887,153877,153899,1,,12.0,-48.0,-60.0,30.0
sel891,18,neurokit_dwt_ch1,250.0,154055,154071,154093,154068,154058,154080,1,,12.0,-52.0,-64.0,32.0
sel891,19,neurokit_dwt_ch1,250.0,154238,154254,154275,154250,154225,154263,1,,-52.0,-48.0,4.0,50.0
sel891,20,neurokit_dwt_ch1,250.0,154417,154431,154452,154427,154405,154439,1,,-48.0,-52.0,-4.0,50.0
sel891,21,neurokit_dwt_ch1,250.0,155504,155517,155541,155513,155475,155525,1,,-116.0,-64.0,52.0,90.0
sel891,22,neurokit_dwt_ch1,250.0,155679,155696,155717,155692,155666,155705,1,,-52.0,-48.0,4.0,50.0
sel891,23,neurokit_dwt_ch1,250.0,155862,155874,155894,155870,155828,155883,1,,-136.0,-44.0,92.0,90.0
sel891,24,neurokit_dwt_ch1,250.0,156039,156054,156075,156050,156031,156063,1,,-32.0,-48.0,-16.0,40.0
sel891,25,neurokit_dwt_ch1,250.0,156172,156187,156210,156183,156125,156197,1,,-188.0,-52.0,136.0,120.0
sel891,26,neurokit_dwt_ch1,250.0,156404,156418,156441,156415,156405,156427,1,,4.0,-56.0,-60.0,30.0
sel891,27,neurokit_dwt_ch1,250.0,156584,156600,156618,156596,156586,156609,1,,8.0,-36.0,-44.0,22.0
sel891,28,neurokit_dwt_ch1,250.0,156764,156781,156803,156778,156743,156790,1,,-84.0,-52.0,32.0,68.0
sel891,29,neurokit_dwt_ch1,250.0,156902,156916,156937,156912,156850,156925,1,,-208.0,-48.0,160.0,128.0
sel891,30,neurokit_dwt_ch1,250.0,157128,157143,157163,157139,157076,157152,1,,-208.0,-44.0,164.0,126.0
sel891,31,neurokit_dwt_ch1,250.0,157308,157323,157345,157320,157309,157333,1,,4.0,-48.0,-52.0,26.0
sel891,32,neurokit_dwt_ch1,250.0,157492,157504,157523,157501,157475,157513,1,,-68.0,-40.0,28.0,54.0
sel891,33,neurokit_dwt_ch1,250.0,157665,157681,157701,157678,157657,157691,1,,-32.0,-40.0,-8.0,36.0
sel891,34,neurokit_dwt_ch1,250.0,157847,157862,157882,157859,157850,157872,1,,12.0,-40.0,-52.0,26.0
sel891,35,neurokit_dwt_ch1,250.0,157983,158000,158018,157996,157934,158009,1,,-196.0,-36.0,160.0,116.0
sel891,36,neurokit_dwt_ch1,250.0,158205,158219,158241,,,,0,missing_dwt_boundary,,,,160.0
sel891,37,neurokit_dwt_ch1,250.0,158387,158401,158422,158397,158378,158409,1,,-36.0,-52.0,-16.0,44.0
sel891,38,neurokit_dwt_ch1,250.0,158568,158582,158600,158578,158514,158590,1,,-216.0,-40.0,176.0,128.0
sel891,39,neurokit_dwt_ch1,250.0,158702,158718,158740,158713,158653,158726,1,,-196.0,-56.0,140.0,126.0
sel891,40,neurokit_dwt_ch1,250.0,158923,158938,158960,158936,158926,158948,1,,12.0,-48.0,-60.0,30.0
sel891,41,neurokit_dwt_ch1,250.0,159104,159117,159139,159114,159072,159126,1,,-128.0,-52.0,76.0,90.0
sel891,42,neurokit_dwt_ch1,250.0,160339,160354,160377,160351,160341,160363,1,,8.0,-56.0,-64.0,32.0
sel891,43,neurokit_dwt_ch1,250.0,160475,160490,160512,160486,160426,160500,1,,-196.0,-48.0,148.0,122.0
sel891,44,neurokit_dwt_ch1,250.0,160702,160719,160741,160715,160705,160727,1,,12.0,-56.0,-68.0,34.0
sel891,45,neurokit_dwt_ch1,250.0,161068,161083,161104,161079,161040,161091,1,,-112.0,-52.0,60.0,82.0
sel891,46,neurokit_dwt_ch1,250.0,161429,161446,161467,161441,161432,161454,1,,12.0,-52.0,-64.0,32.0
sel891,47,neurokit_dwt_ch1,250.0,161610,161626,161649,161622,161610,161633,1,,0.0,-64.0,-64.0,32.0
sel891,48,neurokit_dwt_ch1,250.0,161965,161981,162005,161977,161968,161990,1,,12.0,-60.0,-72.0,36.0
sel891,49,neurokit_dwt_ch1,250.0,162284,162300,162321,162296,162233,162309,1,,-204.0,-48.0,156.0,126.0
sel891,50,neurokit_dwt_ch1,250.0,162679,162700,162719,162697,162687,162709,1,,32.0,-40.0,-72.0,36.0
sel891,51,neurokit_dwt_ch1,250.0,163039,163053,163065,163049,163040,163061,1,,4.0,-16.0,-20.0,10.0
sel891,52,neurokit_dwt_ch1,250.0,163215,163233,163252,163229,163220,163241,1,,20.0,-44.0,-64.0,32.0
sel891,53,neurokit_dwt_ch1,250.0,164104,164122,164141,164117,164053,164130,1,,-204.0,-44.0,160.0,124.0
sel891,54,neurokit_dwt_ch1,250.0,164461,164479,164494,164475,164466,164487,1,,20.0,-28.0,-48.0,24.0
sel891,55,neurokit_dwt_ch1,250.0,164810,164828,164844,164824,164786,164837,1,,-96.0,-28.0,68.0,62.0
sel891,56,neurokit_dwt_ch1,250.0,164992,165006,165028,165002,164991,165014,1,,-4.0,-56.0,-52.0,30.0
sel891,57,neurokit_dwt_ch1,250.0,165170,165185,165204,165181,165171,165192,1,,4.0,-48.0,-52.0,26.0
sel891,58,neurokit_dwt_ch1,250.0,165518,165532,165550,165528,165518,165540,1,,0.0,-40.0,-40.0,20.0
sel891,59,neurokit_dwt_ch1,250.0,166011,166021,166042,166017,165958,166030,1,,-212.0,-48.0,164.0,130.0
sel891,60,neurokit_dwt_ch1,250.0,166391,166407,166427,166404,166393,166416,1,,8.0,-44.0,-52.0,26.0
sel891,61,neurokit_dwt_ch1,250.0,166531,166541,166563,166537,166479,166550,1,,-208.0,-52.0,156.0,130.0
sel891,62,neurokit_dwt_ch1,250.0,166908,166923,166944,166919,166911,166931,1,,12.0,-52.0,-64.0,32.0
sel891,63,neurokit_dwt_ch1,250.0,167080,167095,167117,167091,167080,167103,1,,0.0,-56.0,-56.0,28.0
sel891,64,neurokit_dwt_ch1,250.0,168572,168588,168611,168598,168585,168612,1,,52.0,4.0,-48.0,28.0
sel891,65,neurokit_dwt_ch1,250.0,168946,168963,168983,168959,168948,168972,1,,8.0,-44.0,-52.0,26.0
sel891,66,neurokit_dwt_ch1,250.0,169082,169097,169119,169093,169075,169106,1,,-28.0,-52.0,-24.0,40.0
sel891,67,neurokit_dwt_ch1,250.0,169628,169642,169664,169639,169625,169651,1,,-12.0,-52.0,-40.0,32.0
sel891,68,neurokit_dwt_ch1,250.0,170145,170158,170181,170155,170130,170167,1,,-60.0,-56.0,4.0,58.0
sel891,69,neurokit_dwt_ch1,250.0,170498,170515,170535,170511,170500,170523,1,,8.0,-48.0,-56.0,28.0
sel891,70,neurokit_dwt_ch1,250.0,206520,206533,206546,,,,0,unmatched_r_peak,,,,160.0
sele0104,0,neurokit_dwt_ch0,250.0,150335,150348,150358,150349,150335,150362,1,,0.0,16.0,16.0,8.0
sele0104,1,neurokit_dwt_ch0,250.0,150598,150612,150621,150614,150600,150626,1,,8.0,20.0,12.0,14.0
sele0104,2,neurokit_dwt_ch0,250.0,150866,150881,150888,150883,150869,150895,1,,12.0,28.0,16.0,20.0
sele0104,3,neurokit_dwt_ch0,250.0,151135,151148,151158,151150,151136,151163,1,,4.0,20.0,16.0,12.0
sele0104,4,neurokit_dwt_ch0,250.0,151393,151405,151414,151407,151393,151419,1,,0.0,20.0,20.0,10.0
sele0104,5,neurokit_dwt_ch0,250.0,151655,151670,151677,151671,151657,151683,1,,8.0,24.0,16.0,16.0
sele0104,6,neurokit_dwt_ch0,250.0,151923,151935,151942,151936,151923,151948,1,,0.0,24.0,24.0,12.0
sele0104,7,neurokit_dwt_ch0,250.0,152192,152205,152213,152206,152193,152219,1,,4.0,24.0,20.0,14.0
sele0104,8,neurokit_dwt_ch0,250.0,152457,152469,152478,152471,152457,152484,1,,0.0,24.0,24.0,12.0
sele0104,9,neurokit_dwt_ch0,250.0,152727,152739,152746,152740,152726,152752,1,,-4.0,24.0,28.0,14.0
sele0104,10,neurokit_dwt_ch0,250.0,152998,153011,153018,153012,152999,153025,1,,4.0,28.0,24.0,16.0
sele0104,11,neurokit_dwt_ch0,250.0,153266,153278,153286,153280,153266,153292,1,,0.0,24.0,24.0,12.0
sele0104,12,neurokit_dwt_ch0,250.0,153524,153535,153541,153537,153523,153549,1,,-4.0,32.0,36.0,18.0
sele0104,13,neurokit_dwt_ch0,250.0,153789,153802,153811,153804,153790,153815,1,,4.0,16.0,12.0,10.0
sele0104,14,neurokit_dwt_ch0,250.0,154058,154074,154080,,,,0,missing_dwt_boundary,,,,160.0
sele0104,15,neurokit_dwt_ch0,250.0,154330,154343,154353,154345,154332,154357,1,,8.0,16.0,8.0,12.0
sele0104,16,neurokit_dwt_ch0,250.0,154595,154607,154615,154608,154594,154621,1,,-4.0,24.0,28.0,14.0
sele0104,17,neurokit_dwt_ch0,250.0,154871,154884,154889,154885,154872,154897,1,,4.0,32.0,28.0,18.0
sele0104,18,neurokit_dwt_ch0,250.0,155147,155160,155166,155162,155148,155173,1,,4.0,28.0,24.0,16.0
sele0104,19,neurokit_dwt_ch0,250.0,155427,155441,155449,155443,155429,155455,1,,8.0,24.0,16.0,16.0
sele0104,20,neurokit_dwt_ch0,250.0,155701,155712,155723,155714,155701,155727,1,,0.0,16.0,16.0,8.0
sele0104,21,neurokit_dwt_ch0,250.0,155969,155983,155993,155984,155970,155996,1,,4.0,12.0,8.0,8.0
sele0104,22,neurokit_dwt_ch0,250.0,156243,156258,156266,,,,0,missing_dwt_boundary,,,,160.0
sele0104,23,neurokit_dwt_ch0,250.0,156514,156526,156534,,,,0,missing_dwt_boundary,,,,160.0
sele0104,24,neurokit_dwt_ch0,250.0,156773,156785,156795,156788,156774,156800,1,,4.0,20.0,16.0,12.0
sele0104,25,neurokit_dwt_ch0,250.0,157042,157055,157061,157056,157042,157067,1,,0.0,24.0,24.0,12.0
sele0104,26,neurokit_dwt_ch0,250.0,157313,157327,157336,157328,157315,157340,1,,8.0,16.0,8.0,12.0
sele0104,27,neurokit_dwt_ch0,250.0,157582,157596,157603,157598,157585,157610,1,,12.0,28.0,16.0,20.0
sele0104,28,neurokit_dwt_ch0,250.0,157844,157858,157866,,,,0,missing_dwt_boundary,,,,160.0
sele0104,29,neurokit_dwt_ch0,250.0,158116,158131,158137,158132,158118,158143,1,,8.0,24.0,16.0,16.0
sele0104,0,neurokit_dwt_ch1,250.0,150335,150348,150358,150345,150311,150359,1,,-96.0,4.0,100.0,50.0
sele0104,1,neurokit_dwt_ch1,250.0,150598,150612,150621,150610,150575,150625,1,,-92.0,16.0,108.0,54.0
sele0104,2,neurokit_dwt_ch1,250.0,150866,150881,150888,150879,150845,150894,1,,-84.0,24.0,108.0,54.0
sele0104,3,neurokit_dwt_ch1,250.0,151135,151148,151158,151146,151112,151161,1,,-92.0,12.0,104.0,52.0
sele0104,4,neurokit_dwt_ch1,250.0,151393,151405,151414,151402,151369,151417,1,,-96.0,12.0,108.0,54.0
sele0104,5,neurokit_dwt_ch1,250.0,151655,151670,151677,151667,151633,151682,1,,-88.0,20.0,108.0,54.0
sele0104,6,neurokit_dwt_ch1,250.0,151923,151935,151942,151932,151898,151947,1,,-100.0,20.0,120.0,60.0
sele0104,7,neurokit_dwt_ch1,250.0,152192,152205,152213,152202,152169,152217,1,,-92.0,16.0,108.0,54.0
sele0104,8,neurokit_dwt_ch1,250.0,152457,152469,152478,152467,152433,152481,1,,-96.0,12.0,108.0,54.0
sele0104,9,neurokit_dwt_ch1,250.0,152727,152739,152746,152736,152702,152751,1,,-100.0,20.0,120.0,60.0
sele0104,10,neurokit_dwt_ch1,250.0,152998,153011,153018,153008,152975,153023,1,,-92.0,20.0,112.0,56.0
sele0104,11,neurokit_dwt_ch1,250.0,153266,153278,153286,153275,153242,153290,1,,-96.0,16.0,112.0,56.0
sele0104,12,neurokit_dwt_ch1,250.0,153524,153535,153541,153532,153499,153547,1,,-100.0,24.0,124.0,62.0
sele0104,13,neurokit_dwt_ch1,250.0,153789,153802,153811,153800,153767,153814,1,,-88.0,12.0,100.0,50.0
sele0104,14,neurokit_dwt_ch1,250.0,154058,154074,154080,154071,154037,154086,1,,-84.0,24.0,108.0,54.0
sele0104,15,neurokit_dwt_ch1,250.0,154330,154343,154353,154341,154307,154356,1,,-92.0,12.0,104.0,52.0
sele0104,16,neurokit_dwt_ch1,250.0,154595,154607,154615,154604,154570,154618,1,,-100.0,12.0,112.0,56.0
sele0104,17,neurokit_dwt_ch1,250.0,154871,154884,154889,154881,154848,154896,1,,-92.0,28.0,120.0,60.0
sele0104,18,neurokit_dwt_ch1,250.0,155147,155160,155166,155158,155144,155173,1,,-12.0,28.0,40.0,20.0
sele0104,19,neurokit_dwt_ch1,250.0,155427,155441,155449,155439,155404,155453,1,,-92.0,16.0,108.0,54.0
sele0104,20,neurokit_dwt_ch1,250.0,155701,155712,155723,155710,155676,155725,1,,-100.0,8.0,108.0,54.0
sele0104,21,neurokit_dwt_ch1,250.0,155969,155983,155993,155980,155945,155994,1,,-96.0,4.0,100.0,50.0
sele0104,22,neurokit_dwt_ch1,250.0,156243,156258,156266,156255,156221,156270,1,,-88.0,16.0,104.0,52.0
sele0104,23,neurokit_dwt_ch1,250.0,156514,156526,156534,156524,156489,156538,1,,-100.0,16.0,116.0,58.0
sele0104,24,neurokit_dwt_ch1,250.0,156773,156785,156795,156783,156750,156798,1,,-92.0,12.0,104.0,52.0
sele0104,25,neurokit_dwt_ch1,250.0,157042,157055,157061,157052,157018,157066,1,,-96.0,20.0,116.0,58.0
sele0104,26,neurokit_dwt_ch1,250.0,157313,157327,157336,157324,157291,157339,1,,-88.0,12.0,100.0,50.0
sele0104,27,neurokit_dwt_ch1,250.0,157582,157596,157603,157594,157560,157609,1,,-88.0,24.0,112.0,56.0
sele0104,28,neurokit_dwt_ch1,250.0,157844,157858,157866,157855,157822,157870,1,,-88.0,16.0,104.0,52.0
sele0104,29,neurokit_dwt_ch1,250.0,158116,158131,158137,158128,158094,158142,1,,-88.0,20.0,108.0,54.0
sele0110,0,neurokit_dwt_ch0,250.0,150413,150429,150434,150421,150401,150437,1,,-48.0,12.0,60.0,30.0
sele0110,1,neurokit_dwt_ch0,250.0,150651,150666,150673,150659,150639,150674,1,,-48.0,4.0,52.0,26.0
sele0110,2,neurokit_dwt_ch0,250.0,150889,150907,150911,150898,150877,150913,1,,-48.0,8.0,56.0,28.0
sele0110,3,neurokit_dwt_ch0,250.0,151123,151142,151146,151134,151115,151149,1,,-32.0,12.0,44.0,22.0
sele0110,4,neurokit_dwt_ch0,250.0,151363,151380,151384,151372,151332,151387,1,,-124.0,12.0,136.0,68.0
sele0110,5,neurokit_dwt_ch0,250.0,151597,151613,151618,151604,151567,151620,1,,-120.0,8.0,128.0,64.0
sele0110,6,neurokit_dwt_ch0,250.0,151844,151859,151863,151851,151811,151867,1,,-132.0,16.0,148.0,74.0
sele0110,7,neurokit_dwt_ch0,250.0,152088,152105,152108,152096,152056,152112,1,,-128.0,16.0,144.0,72.0
sele0110,8,neurokit_dwt_ch0,250.0,152336,152352,152355,152343,152325,152359,1,,-44.0,16.0,60.0,30.0
sele0110,9,neurokit_dwt_ch0,250.0,152584,152600,152605,152592,152553,152607,1,,-124.0,8.0,132.0,66.0
sele0110,10,neurokit_dwt_ch0,250.0,152827,152845,152849,152835,152816,152851,1,,-44.0,8.0,52.0,26.0
sele0110,11,neurokit_dwt_ch0,250.0,153065,153081,153086,153072,153053,153088,1,,-48.0,8.0,56.0,28.0
sele0110,12,neurokit_dwt_ch0,250.0,153282,153299,153305,153290,153271,153306,1,,-44.0,4.0,48.0,24.0
sele0110,13,neurokit_dwt_ch0,250.0,153496,153511,153516,153503,153463,153518,1,,-132.0,8.0,140.0,70.0
sele0110,14,neurokit_dwt_ch0,250.0,153717,153736,153740,153727,153708,153743,1,,-36.0,12.0,48.0,24.0
sele0110,15,neurokit_dwt_ch0,250.0,153947,153965,153969,153957,153938,153973,1,,-36.0,16.0,52.0,26.0
sele0110,16,neurokit_dwt_ch0,250.0,154191,154209,154212,154200,154181,154215,1,,-40.0,12.0,52.0,26.0
sele0110,17,neurokit_dwt_ch0,250.0,154439,154454,154459,154446,154427,154461,1,,-48.0,8.0,56.0,28.0
sele0110,18,neurokit_dwt_ch0,250.0,154687,154702,154706,154693,154673,154708,1,,-56.0,8.0,64.0,32.0
sele0110,19,neurokit_dwt_ch0,250.0,154929,154946,154951,154937,154899,154953,1,,-120.0,8.0,128.0,64.0
sele0110,20,neurokit_dwt_ch0,250.0,155172,155189,155196,155181,155163,155196,1,,-36.0,0.0,36.0,18.0
sele0110,21,neurokit_dwt_ch0,250.0,155416,155433,155440,155424,155406,155440,1,,-40.0,0.0,40.0,20.0
sele0110,22,neurokit_dwt_ch0,250.0,155659,155674,155679,155666,155629,155681,1,,-120.0,8.0,128.0,64.0
sele0110,23,neurokit_dwt_ch0,250.0,155901,155917,155922,155908,155890,155924,1,,-44.0,8.0,52.0,26.0
sele0110,24,neurokit_dwt_ch0,250.0,156148,156165,156172,156157,156139,156173,1,,-36.0,4.0,40.0,20.0
sele0110,25,neurokit_dwt_ch0,250.0,156400,156416,156421,156406,156387,156422,1,,-52.0,4.0,56.0,28.0
sele0110,26,neurokit_dwt_ch0,250.0,156647,156662,156667,156654,156634,156670,1,,-52.0,12.0,64.0,32.0
sele0110,27,neurokit_dwt_ch0,250.0,156886,156903,156907,156893,156854,156909,1,,-128.0,8.0,136.0,68.0
sele0110,28,neurokit_dwt_ch0,250.0,157135,157151,157156,157143,157104,157159,1,,-124.0,12.0,136.0,68.0
sele0110,29,neurokit_dwt_ch0,250.0,157384,157401,157404,157392,157373,157407,1,,-44.0,12.0,56.0,28.0
sele0110,0,neurokit_dwt_ch1,250.0,150413,150429,150434,150419,150395,150436,1,,-72.0,8.0,80.0,40.0
sele0110,1,neurokit_dwt_ch1,250.0,150651,150666,150673,150656,150633,150673,1,,-72.0,0.0,72.0,36.0
sele0110,2,neurokit_dwt_ch1,250.0,150889,150907,150911,,,,0,unmatched_r_peak,,,,160.0
sele0110,3,neurokit_dwt_ch1,250.0,151123,151142,151146,151132,151110,151148,1,,-52.0,8.0,60.0,30.0
sele0110,4,neurokit_dwt_ch1,250.0,151363,151380,151384,151370,151347,151387,1,,-64.0,12.0,76.0,38.0
sele0110,5,neurokit_dwt_ch1,250.0,151597,151613,151618,151603,151579,151619,1,,-72.0,4.0,76.0,38.0
sele0110,6,neurokit_dwt_ch1,250.0,151844,151859,151863,151849,151826,151866,1,,-72.0,12.0,84.0,42.0
sele0110,7,neurokit_dwt_ch1,250.0,152088,152105,152108,152094,152070,152111,1,,-72.0,12.0,84.0,42.0
sele0110,8,neurokit_dwt_ch1,250.0,152336,152352,152355,152341,152319,152358,1,,-68.0,12.0,80.0,40.0
sele0110,9,neurokit_dwt_ch1,250.0,152584,152600,152605,152590,152567,152607,1,,-68.0,8.0,76.0,38.0
sele0110,10,neurokit_dwt_ch1,250.0,152827,152845,152849,,,,0,unmatched_r_peak,,,,160.0
sele0110,11,neurokit_dwt_ch1,250.0,153065,153081,153086,153070,153047,153087,1,,-72.0,4.0,76.0,38.0
sele0110,12,neurokit_dwt_ch1,250.0,153282,153299,153305,153288,153265,153305,1,,-68.0,0.0,68.0,34.0
sele0110,13,neurokit_dwt_ch1,250.0,153496,153511,153516,153501,153478,153518,1,,-72.0,8.0,80.0,40.0
sele0110,14,neurokit_dwt_ch1,250.0,153717,153736,153740,153725,153702,153742,1,,-60.0,8.0,68.0,34.0
sele0110,15,neurokit_dwt_ch1,250.0,153947,153965,153969,153955,153932,153972,1,,-60.0,12.0,72.0,36.0
sele0110,16,neurokit_dwt_ch1,250.0,154191,154209,154212,154198,154175,154215,1,,-64.0,12.0,76.0,38.0
sele0110,17,neurokit_dwt_ch1,250.0,154439,154454,154459,154444,154421,154461,1,,-72.0,8.0,80.0,40.0
